Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
510.293,-0.113598,0.000569439,1361.37,7.68547,-0.000508501,-0.34426,179.792,14840.8,-8.13e-06,-0.344188,0.136952,0.0456325,-0.000508501,-0.131494,0.00875773,-0.00242442,53.4261,0.000249376,-0.113591,0.000569956,53.4271,-180.208,-0.0559706,0.00114877,0.0,0.220426,0.036,0,-1.0,-0.37931,-1.65884,0.0,2385.99,90.7424,0,-2.02e-12,0,0.000119391,52.8012,-4.54e-12,52.8012,0,0.0,-1.40604,0.0,1272.41,65.0799,0,0.0,0,0.0,25.7253,-7.9e-13,25.7253,0,0.0,2.22e-05,0.37765,5766.15,-346.597,0,1.32e-09,0,-1.3e-08,53.9998,-0.0339787,53.9998,0,1.44252,6.98e-10,-0.306433,5820.75,-435.339,0,-5.13e-10,0,-1.56e-08,48.5,0.0275689,48.5,0,-1.30322,999.0,999.0,999.0,3915.2600466615218,3114.639001588351,519.6600806562122,76.80207064644084
510.355,-0.112822,0.00493821,1360.45,7.6888,0.000285624,-0.341553,179.793,14834.3,-4.19e-05,-0.341481,-0.0874682,0.042186,0.000285624,-0.364066,0.0168246,-0.00241507,53.4025,0.000871423,-0.11283,0.00494005,53.4034,-180.207,0.284107,0.0138043,0.0,0.220426,0.144,0,-1.0,-0.383555,-1.64396,0.0,2385.98,90.4839,0,-1.92e-12,0,0.000113341,52.6973,-7.2e-12,52.6973,0,0.0,-1.40117,0.0,1272.41,64.9543,0,0.0,0,0.0,25.6363,-2.52e-13,25.6363,0,0.0,2.2e-05,0.37765,5766.27,-346.839,0,7.18e-10,0,-1.3e-08,53.9998,-0.0339819,53.9998,0,1.44252,3.58e-10,-0.306433,5820.62,-435.143,0,-4.34e-10,0,-1.56e-08,48.5,0.0275709,48.5,0,-1.30322,999.0,999.0,999.0,3916.1800471659676,3115.559001695978,520.5800786722826,75.88206590387489
510.387,-0.0321459,0.00972133,1359.97,7.6905,0.000944314,-0.340141,179.793,14830.6,-6.23e-05,-0.340069,-1.60866,0.0440532,0.000944314,0.728309,0.0245453,-0.00241064,53.3892,0.00129685,-0.0321791,0.00972202,53.3901,-180.207,0.782278,0.023035,0.0,0.220426,0.225,0,-1.0,-0.385744,-1.62911,0.0,2385.98,90.2233,0,-1.82e-12,0,0.000107717,52.5937,-2.7e-12,52.5937,0,0.0,-1.39628,0.0,1272.41,64.828,0,0.0,0,0.0,25.5468,3.11e-12,25.5468,0,0.0,2.18e-05,0.377651,5766.38,-347.082,0,-6.44e-10,0,-1.3e-08,53.9998,-0.0339964,53.9998,0,1.44252,-2.26e-10,-0.306434,5820.48,-434.945,0,-2.47e-09,0,-1.56e-08,48.5,0.0275849,48.5,0,-1.30323,999.0,999.0,999.0,3916.6600474243673,3116.0390017522645,521.0600776688327,75.4020636405265
510.465,0.260825,0.0201688,1358.81,7.69459,0.0041117,-0.343755,179.797,14837.3,-0.00013125,-0.343682,-4.67735,-0.170359,0.0041117,0.177791,0.0503816,-0.00242294,53.4133,0.00263461,0.260812,0.0201557,53.4143,-180.203,-0.101558,0.0604835,0.0,0.220426,0.441,0,-1.0,-0.39106,-1.61426,0.0,2385.98,89.9626,0,-1.73e-12,0,0.000102092,52.49,1.81e-12,52.49,0,0.0,-1.39139,0.0,1272.41,64.7016,0,0.0,0,0.0,25.4573,6.47e-12,25.4573,0,0.0,2.16e-05,0.377651,5766.49,-347.326,0,-2.01e-09,0,-1.31e-08,53.9998,-0.0340108,53.9998,0,1.44252,-8.1e-10,-0.306436,5820.34,-434.747,0,-4.5e-09,0,-1.55e-08,48.5,0.0275989,48.5,0,-1.30324,999.0,999.0,999.0,3917.820048048747,3117.1990018914075,522.2200752841355,74.24205830853626
510.535,0.300534,0.0268016,1357.78,7.69817,0.00866287,-0.366852,179.803,14860.2,-0.000136123,-0.366776,-1.6466,-0.450487,0.00866287,-0.297596,0.0721604,-0.00250913,53.4958,0.00352228,0.300542,0.0267818,53.4968,-180.197,0.444809,0.101109,0.0,0.227008,0.648,6,-1.0,-0.395793,-1.59924,0.0,2385.97,89.6959,0,-1.64e-12,0,9.68e-05,52.3854,-1.11e-12,52.3854,0,0.0,-1.38639,0.0,1272.4,64.5727,0,0.0,0,0.0,25.366,6.63e-12,25.366,0,0.0,2.14e-05,0.377649,5766.61,-347.576,0,-2.9e-09,0,-1.31e-08,53.9998,-0.0340069,53.9998,0,1.44252,-3.93e-10,-0.306435,5820.2,-434.543,0,-4.53e-09,0,-1.55e-08,48.5,0.0275949,48.5,0,-1.30323,999.0,999.0,999.0,3918.850048598289,3118.229002017509,523.2500732296642,73.21205390104079
510.579,0.258098,0.0338527,1357.12,7.70035,0.0118796,-0.38738,179.808,14872.4,-0.000135054,-0.387302,0.715987,-0.465012,0.0118796,-0.0670433,0.0741479,-0.00259436,53.5395,0.00381014,0.258136,0.0338352,53.5407,-180.192,0.261036,0.124206,0.0,0.223717,0.747,0,-1.0,-0.398738,-1.58414,0.0,2385.97,89.4259,0,-1.55e-12,0,9.18e-05,52.2802,-8.25e-12,52.2802,0,0.0,-1.38134,0.0,1272.4,64.4424,0,0.0,0,0.0,25.2737,4.98e-12,25.2737,0,0.0,2.12e-05,0.377647,5766.72,-347.83,0,-3.54e-09,0,-1.31e-08,53.9999,-0.0339925,53.9999,0,1.44251,5.9e-10,-0.306433,5820.06,-434.337,0,-3.41e-09,0,-1.55e-08,48.5,0.0275808,48.5,0,-1.30322,999.0,999.0,999.0,3919.5100489339766,3118.8890020962467,523.9100719900531,72.55205171752547
510.621,0.225098,0.0360536,1356.5,7.70237,0.0150178,-0.405917,179.813,14883.1,-0.000117726,-0.405837,1.9604,-0.413574,0.0150178,-0.405292,0.0733847,-0.00267859,53.5779,0.00402781,0.225133,0.0360376,53.5793,-180.187,-0.00241278,0.145055,0.0,0.223717,0.837,0,-1.0,-0.401515,-1.56903,0.0,2385.97,89.1559,0,-1.47e-12,0,8.67e-05,52.175,-1.54e-11,52.175,0,0.0,-1.37628,0.0,1272.4,64.3121,0,0.0,0,0.0,25.1814,3.33e-12,25.1814,0,0.0,2.1e-05,0.377645,5766.84,-348.084,0,-4.18e-09,0,-1.31e-08,53.9999,-0.0339782,53.9999,0,1.4425,1.57e-09,-0.306431,5819.92,-434.13,0,-2.3e-09,0,-1.55e-08,48.5,0.0275668,48.5,0,-1.30321,999.0,999.0,999.0,3920.1300492459022,3119.50900217053,524.5300708511542,71.9320498406441
510.768,0.268992,0.0546894,1354.31,7.7088,0.0259918,-0.447703,179.84,14919.2,-7.58e-05,-0.447616,1.04234,-0.159722,0.0259918,-0.31192,0.0568801,-0.00288042,53.7075,0.00427948,0.269026,0.0546692,53.7092,-180.16,0.913542,0.209717,0.0,0.223717,1.062,0,-1.0,-0.410795,-1.55563,0.0,2385.96,88.9115,0,-1.4e-12,0,8.27e-05,52.0815,-7.11e-12,52.0815,0,0.0,-1.37173,0.0,1272.4,64.1946,0,0.0,0,0.0,25.0982,-2.85e-13,25.0982,0,0.0,2.08e-05,0.377643,5766.95,-348.315,0,-4.4e-09,0,-1.31e-08,53.9999,-0.0339836,53.9999,0,1.44249,8.36e-10,-0.306431,5819.79,-433.942,0,-2.21e-09,0,-1.55e-08,48.5,0.027572,48.5,0,-1.30322,999.0,999.0,999.0,3922.3200502423106,3121.6990024153256,526.7200672676521,69.74204727307622
510.824,0.235427,0.054364,1353.48,7.71097,0.0288055,-0.454569,179.852,14932.9,-0.000111184,-0.454482,1.17355,-0.0893743,0.0288055,-0.777316,0.0445856,-0.00291257,53.7567,0.00422609,0.235433,0.0543451,53.7584,-180.148,-0.815499,0.222043,0.0,0.227008,1.107,0,-1.0,-0.414118,-1.5423,0.0,2385.96,88.6682,0,-1.33e-12,0,7.87e-05,51.9886,1.87e-12,51.9886,0,0.0,-1.36721,0.0,1272.4,64.0777,0,0.0,0,0.0,25.0154,-3.99e-12,25.0154,0,0.0,2.06e-05,0.377642,5767.05,-348.544,0,-4.6e-09,0,-1.31e-08,53.9999,-0.03399,53.9999,0,1.44249,1.75e-11,-0.306432,5819.66,-433.755,0,-2.16e-09,0,-1.55e-08,48.5,0.0275781,48.5,0,-1.30322,999.0,999.0,999.0,3923.1500505795343,3122.5290025007776,527.5500660713075,68.91204788569927
510.88,0.249665,0.0630711,1352.64,7.71296,0.0309885,-0.45799,179.865,14946.5,-9.83e-05,-0.457902,0.651906,-0.0375941,0.0309885,-0.222337,0.0332945,-0.00292801,53.8055,0.00422525,0.249681,0.0630516,53.8072,-180.135,-0.361794,0.232268,0.0,0.227008,1.134,0,-1.0,-0.417286,-1.52897,0.0,2385.96,88.4249,0,-1.27e-12,0,7.48e-05,51.8957,1.09e-11,51.8957,0,0.0,-1.36268,0.0,1272.4,63.9608,0,0.0,0,0.0,24.9326,-7.7e-12,24.9326,0,0.0,2.04e-05,0.377641,5767.16,-348.774,0,-4.8e-09,0,-1.31e-08,53.9999,-0.0339963,53.9999,0,1.44248,-8.01e-10,-0.306433,5819.53,-433.567,0,-2.12e-09,0,-1.55e-08,48.5,0.0275842,48.5,0,-1.30322,999.0,999.0,999.0,3923.990050888692,3123.369002580361,528.3900649756404,68.07204973586163
510.928,0.24251,0.0590154,1351.92,7.71452,0.0323014,-0.459141,179.876,14958.2,-9.98e-05,-0.459052,0.376319,-0.0117693,0.0323014,-0.823183,0.0241703,-0.00293078,53.8477,0.00418429,0.242491,0.0589943,53.8495,-180.124,-1.03961,0.237733,0.0,0.227008,1.143,0,-1.0,-0.419868,-1.51493,0.0,2385.96,88.1633,0,-1.2e-12,0,7.11e-05,51.7978,2.64e-12,51.7978,0,0.0,-1.35784,0.0,1272.4,63.8357,0,0.0,0,0.0,24.844,-7.62e-12,24.844,0,0.0,2.03e-05,0.37764,5767.27,-349.022,0,-3.49e-09,0,-1.31e-08,53.9999,-0.0339956,53.9999,0,1.44248,-4.68e-10,-0.306432,5819.39,-433.365,0,-7.2e-10,0,-1.55e-08,48.5,0.0275836,48.5,0,-1.30322,999.0,999.0,999.0,3924.710051130859,3124.089002643553,529.110064116938,67.35205221959028
510.984,0.27215,0.0634919,1351.08,7.71616,0.0332783,-0.45927,179.89,14971.9,2.99e-05,-0.459182,-0.181385,0.00356382,0.0332783,-0.38902,0.0108628,-0.00292841,53.897,0.00411448,0.272152,0.0634703,53.8987,-180.11,0.311499,0.241688,0.0,0.230299,1.143,0,-1.0,-0.422715,-1.50088,0.0,2385.95,87.9016,0,-1.14e-12,0,6.74e-05,51.6999,-5.69e-12,51.6999,0,0.0,-1.35299,0.0,1272.4,63.7105,0,0.0,0,0.0,24.7553,-7.52e-12,24.7553,0,0.0,2.01e-05,0.377639,5767.39,-349.271,0,-2.16e-09,0,-1.31e-08,53.9999,-0.0339949,53.9999,0,1.44248,-1.27e-10,-0.306432,5819.25,-433.162,0,6.85e-10,0,-1.55e-08,48.5,0.0275829,48.5,0,-1.30322,999.0,999.0,999.0,3925.55005138493,3124.9290027107218,529.9500632117574,66.51205624565816
511.058,0.217406,0.0627942,1349.98,7.71802,0.0337293,-0.458701,179.908,14990.3,-4.37e-05,-0.458613,0.230784,0.00893462,0.0337293,-0.119067,0.00461398,-0.00292356,53.9633,0.00409555,0.21734,0.062772,53.9651,-180.092,-0.534555,0.243278,0.0,0.227008,1.143,0,-1.0,-0.426191,-1.48699,0.0,2385.95,87.6415,0,-1.08e-12,0,6.38e-05,51.6031,-1.04e-11,51.6031,0,0.0,-1.34817,0.0,1272.4,63.5863,0,0.0,0,0.0,24.6673,-7.21e-12,24.6673,0,0.0,1.99e-05,0.377638,5767.51,-349.517,0,-9e-10,0,-1.32e-08,53.9999,-0.033992,53.9999,0,1.44248,1.41e-10,-0.306433,5819.11,-432.96,0,1.42e-09,0,-1.55e-08,48.5,0.0275811,48.5,0,-1.30322,999.0,999.0,999.0,3926.650051671842,3126.029002787767,531.0500621774942,65.4120633758056
511.13,0.241155,0.0635497,1348.9,7.7195,0.0339141,-0.45791,179.925,15007.9,-5.03e-05,-0.457822,-0.24455,0.0124543,0.0339141,-0.0618657,0.00231302,-0.00291869,54.0268,0.00406808,0.241087,0.0635256,54.0286,-180.075,0.0663263,0.244461,0.0,0.227008,1.143,0,-1.0,-0.429247,-1.47356,0.0,2385.95,87.3864,0,-1.03e-12,0,6.07e-05,51.5096,-4.16e-12,51.5096,0,0.0,-1.34347,0.0,1272.4,63.4649,0,0.0,0,0.0,24.5813,-6.28e-12,24.5813,0,0.0,1.97e-05,0.37764,5767.62,-349.761,0,2e-10,0,-1.32e-08,53.9999,-0.0339827,53.9999,0,1.44248,1.89e-10,-0.306434,5818.98,-432.762,0,1.48e-10,0,-1.55e-08,48.5,0.0275762,48.5,0,-1.30323,999.0,999.0,999.0,3927.730051897947,3127.109002849637,532.130061338626,64.33207266402985
511.192,0.229719,0.0622415,1347.97,7.72052,0.0340006,-0.457233,179.941,15023.1,-6.07e-05,-0.457145,0.0358041,0.0100716,0.0340006,-0.00927041,9.72e-05,-0.0029144,54.0815,0.0040368,0.229682,0.0622207,54.0832,-180.059,-0.377597,0.244498,0.0,0.230299,1.143,0,-1.0,-0.431618,-1.46013,0.0,2385.94,87.1313,0,-9.74e-13,0,5.75e-05,51.4161,2.04e-12,51.4161,0,0.0,-1.33876,0.0,1272.4,63.3435,0,0.0,0,0.0,24.4953,-5.35e-12,24.4953,0,0.0,1.95e-05,0.377642,5767.73,-350.004,0,1.3e-09,0,-1.32e-08,53.9999,-0.0339734,53.9999,0,1.44249,2.38e-10,-0.306435,5818.84,-432.563,0,-1.12e-09,0,-1.55e-08,48.5,0.0275712,48.5,0,-1.30323,999.0,999.0,999.0,3928.660052051568,3128.0390028924876,533.0600607436936,63.40208242976257
511.256,0.244488,0.0655168,1347.0,7.7213,0.0340222,-0.456774,179.956,15039.1,-8.86e-06,-0.456686,0.00920525,0.00585189,0.0340222,0.433848,-0.000193075,-0.00291215,54.1389,0.00396409,0.244514,0.0654999,54.1406,-180.044,0.577599,0.244821,0.0,0.227008,1.134,0,-1.0,-0.43381,-1.44686,0.0,2385.94,86.8766,0,-9.25e-13,0,5.46e-05,51.3236,5.65e-12,51.3236,0,0.0,-1.33407,0.0,1272.4,63.2225,0,0.0,0,0.0,24.4096,-4.32e-12,24.4096,0,0.0,1.93e-05,0.377644,5767.85,-350.247,0,1.51e-09,0,-1.32e-08,53.9999,-0.0339745,53.9999,0,1.4425,5.81e-11,-0.306435,5818.7,-432.364,0,-1.29e-09,0,-1.55e-08,48.5,0.0275717,48.5,0,-1.30323,999.0,999.0,999.0,3929.6300521657367,3129.0090029252215,534.0300602622384,62.432094623598886
511.326,0.243641,0.0638384,1345.95,7.72187,0.0340938,-0.456423,179.973,15056.4,-1.85e-05,-0.456335,0.0506786,0.00458896,0.0340938,-0.386965,0.00138571,-0.00291069,54.2012,0.00386367,0.243653,0.063821,54.2029,-180.027,-0.963356,0.243901,0.0,0.227008,1.134,0,-1.0,-0.43591,-1.43377,0.0,2385.94,86.6225,0,-8.79e-13,0,5.19e-05,51.2323,6.2e-12,51.2323,0,0.0,-1.32941,0.0,1272.4,63.1021,0,0.0,0,0.0,24.3243,-3.15e-12,24.3243,0,0.0,1.92e-05,0.377645,5767.96,-350.49,0,6.75e-10,0,-1.32e-08,53.9999,-0.0339879,53.9999,0,1.4425,-3.92e-10,-0.306434,5818.57,-432.165,0,-1.5e-10,0,-1.55e-08,48.5,0.0275788,48.5,0,-1.30323,999.0,999.0,999.0,3930.680052244695,3130.0590029489313,535.0800598740312,61.38210991776766
511.37,0.258565,0.0640932,1345.29,7.72206,0.0341293,-0.456291,179.984,15067.4,-1.82e-05,-0.456203,-0.175896,0.00137671,0.0341293,0.324071,0.000750053,-0.00290953,54.2408,0.00376778,0.258562,0.064074,54.2426,-180.016,0.425086,0.243195,0.0,0.230299,1.116,0,-1.0,-0.437069,-1.42068,0.0,2385.93,86.3684,0,-8.33e-13,0,4.92e-05,51.141,6.75e-12,51.141,0,0.0,-1.32476,0.0,1272.4,62.9817,0,0.0,0,0.0,24.2391,-1.99e-12,24.2391,0,0.0,1.9e-05,0.377647,5768.07,-350.733,0,-1.63e-10,0,-1.32e-08,53.9999,-0.0340013,53.9999,0,1.44251,-8.42e-10,-0.306433,5818.43,-431.966,0,9.86e-10,0,-1.54e-08,48.5,0.0275859,48.5,0,-1.30322,999.0,999.0,999.0,3931.3400522669017,3130.719002956561,535.7400597105313,60.72212082695729
511.414,0.243078,0.0644216,1344.62,7.72213,0.0340884,-0.456275,179.995,15078.4,-1.88e-05,-0.456187,0.257028,0.000505402,0.0340884,0.0894263,-0.00250904,-0.00290905,54.2803,0.00362745,0.243112,0.0644069,54.2821,-180.005,-0.128727,0.241036,0.0,0.223717,1.098,-6,-1.0,-0.438107,-1.40764,0.0,2385.93,86.1118,0,-7.9e-13,0,4.67e-05,51.0501,5.87e-12,51.0501,0,0.0,-1.32006,0.0,1272.4,62.8606,0,0.0,0,0.0,24.1533,-2.84e-12,24.1533,0,0.0,1.88e-05,0.377647,5768.19,-350.979,0,-4.14e-10,0,-1.32e-08,53.9999,-0.0340002,53.9999,0,1.44251,-6.28e-10,-0.306433,5818.29,-431.764,0,2.07e-09,0,-1.54e-08,48.5,0.0275841,48.5,0,-1.30322,999.0,999.0,999.0,3932.010052269409,3131.3890029589707,536.4100596029468,60.05213290197853
511.452,0.223846,0.0569588,1344.05,7.7221,0.0339888,-0.456252,-179.996,15087.8,7.86e-07,-0.456164,0.112262,0.000145394,0.0339888,-0.415544,-0.00306316,-0.00290866,54.3145,0.00345714,0.223799,0.0569403,54.3162,-179.996,-0.382697,0.238175,0.0,0.227008,1.08,0,-1.0,-0.438904,-1.39462,0.0,2385.93,85.8541,0,-7.5e-13,0,4.43e-05,50.9595,4.27e-12,50.9595,0,0.0,-1.31535,0.0,1272.39,62.7391,0,0.0,0,0.0,24.0672,-4.71e-12,24.0672,0,0.0,1.86e-05,0.377646,5768.3,-351.227,0,-3.66e-10,0,-1.32e-08,53.9999,-0.0339918,53.9999,0,1.4425,-7.81e-11,-0.306434,5818.16,-431.561,0,3.13e-09,0,-1.54e-08,48.5,0.0275778,48.5,0,-1.30323,999.0,999.0,999.0,3932.5800522569416,3131.959002957128,536.9800595538069,59.48214394429642
511.496,0.227439,0.0614284,1343.39,7.72195,0.0336735,-0.456236,-179.986,15098.8,2.21e-06,-0.456149,0.211849,-0.000624754,0.0336735,-0.21592,-0.0115451,-0.0029073,54.3538,0.00321475,0.227398,0.0614111,54.3555,-179.986,0.300527,0.233354,0.0,0.230299,1.044,0,-1.0,-0.439714,-1.38161,0.0,2385.92,85.5963,0,-7.09e-13,0,4.19e-05,50.8688,2.67e-12,50.8688,0,0.0,-1.31064,0.0,1272.39,62.6176,0,0.0,0,0.0,23.9811,-6.59e-12,23.9811,0,0.0,1.85e-05,0.377644,5768.42,-351.475,0,-3.18e-10,0,-1.32e-08,53.9999,-0.0339834,53.9999,0,1.4425,4.72e-10,-0.306435,5818.02,-431.358,0,4.2e-09,0,-1.54e-08,48.5,0.0275715,48.5,0,-1.30323,999.0,999.0,999.0,3933.2400522237263,3132.6190029499917,537.6400595512786,58.82215772056068
511.598,0.259254,0.05453,1341.85,7.72116,0.0319742,-0.456229,-179.963,15124.1,7.91e-05,-0.456142,-0.0606842,0.000441225,0.0319742,-0.167129,-0.0136302,-0.00290613,54.445,0.00283261,0.259301,0.054519,54.4468,-179.963,-0.0193845,0.217625,0.0,0.230299,0.972,0,-1.0,-0.44113,-1.36889,0.0,2385.92,85.3394,0,-6.74e-13,0,3.98e-05,50.7801,-3.06e-12,50.7801,0,0.0,-1.30598,0.0,1272.39,62.497,0,0.0,0,0.0,23.8957,-6.73e-12,23.8957,0,0.0,1.83e-05,0.377644,5768.54,-351.723,0,-9.2e-10,0,-1.32e-08,53.9999,-0.0339992,53.9999,0,1.4425,1.51e-10,-0.306436,5817.88,-431.154,0,3.69e-09,0,-1.54e-08,48.5,0.0275851,48.5,0,-1.30324,999.0,999.0,999.0,3934.7800520746805,3134.1590029143745,539.1800597525336,57.282193940399964
511.743,0.256615,0.0537735,1339.64,7.71904,0.0293586,-0.456349,-179.933,15160.4,3.2e-05,-0.456261,-0.178194,-0.00192567,0.0293586,-0.4064,-0.0143585,-0.00290354,54.5757,0.00261241,0.256619,0.0537608,54.5774,-179.933,-0.189811,0.197825,0.0,0.230299,0.9,0,-1.0,-0.442076,-1.3562,0.0,2385.92,85.0825,0,-6.39e-13,0,3.77e-05,50.6916,-9.13e-12,50.6916,0,0.0,-1.30132,0.0,1272.39,62.3765,0,0.0,0,0.0,23.8104,-6.72e-12,23.8104,0,0.0,1.81e-05,0.377644,5768.65,-351.971,0,-1.57e-09,0,-1.33e-08,53.9999,-0.034017,53.9999,0,1.4425,-2.42e-10,-0.306438,5817.74,-430.951,0,3.05e-09,0,-1.54e-08,48.5,0.0276004,48.5,0,-1.30324,999.0,999.0,999.0,3936.9900517013043,3136.369002821677,541.3900605067676,55.072256129939106
511.825,0.269773,0.0530283,1338.4,7.71734,0.0284989,-0.456325,-179.917,15180.5,-2.85e-05,-0.456238,-0.495332,0.00290929,0.0284989,0.705849,-0.00804412,-0.00290265,54.648,0.00277362,0.269773,0.0530139,54.6497,-179.917,0.754344,0.195431,0.0,0.227008,0.9,6,-1.0,-0.442087,-1.3437,0.0,2385.92,84.8286,0,-6.05e-13,0,3.57e-05,50.6044,-1.4e-11,50.6044,0,0.0,-1.29671,0.0,1272.39,62.2576,0,0.0,0,0.0,23.7261,-6.05e-12,23.7261,0,0.0,1.8e-05,0.377644,5768.77,-352.216,0,-1.85e-09,0,-1.33e-08,53.9999,-0.0340254,53.9999,0,1.4425,-3.65e-10,-0.306438,5817.6,-430.749,0,2.38e-09,0,-1.54e-08,48.5,0.0276083,48.5,0,-1.30325,999.0,999.0,999.0,3938.2300514099725,3137.6090027489395,542.6300611730569,53.832296837452645
511.959,0.24496,0.0540884,1336.36,7.71382,0.0276528,-0.456763,-179.891,15214.5,-6.63e-05,-0.456675,0.118629,-0.00537645,0.0276528,0.578677,-0.00335226,-0.00290341,54.7706,0.00279118,0.24497,0.0540759,54.7723,-179.891,0.351049,0.193396,0.0,0.230299,0.891,0,-1.0,-0.441338,-1.33204,0.0,2385.91,84.5883,0,-5.77e-13,0,3.4e-05,50.5233,-1.33e-11,50.5233,0,0.0,-1.29236,0.0,1272.39,62.1454,0,0.0,0,0.0,23.6467,-2.43e-12,23.6467,0,0.0,1.78e-05,0.377643,5768.88,-352.449,0,-4.43e-10,0,-1.33e-08,53.9999,-0.0339915,53.9999,0,1.44249,7.13e-10,-0.306438,5817.47,-430.558,0,1.53e-09,0,-1.54e-08,48.5,0.0275829,48.5,0,-1.30325,999.0,999.0,999.0,3940.270050816461,3139.649002601876,544.6700626204753,51.792373432315244
512.009,0.250066,0.0496417,1335.6,7.71226,0.0274871,-0.456998,-179.881,15227.2,-2.09e-05,-0.45691,0.142986,-0.00408844,0.0274871,-0.221765,-0.002738,-0.00290441,54.8161,0.00278003,0.250102,0.0496305,54.8178,-179.881,-0.145831,0.193404,0.0,0.230299,0.891,0,-1.0,-0.440819,-1.32038,0.0,2385.91,84.348,0,-5.48e-13,0,3.24e-05,50.4422,-1.27e-11,50.4422,0,0.0,-1.288,0.0,1272.39,62.0333,0,0.0,0,0.0,23.5673,1.19e-12,23.5673,0,0.0,1.77e-05,0.377642,5768.99,-352.682,0,9.64e-10,0,-1.33e-08,53.9999,-0.0339577,53.9999,0,1.44249,1.79e-09,-0.306438,5817.34,-430.366,0,6.75e-10,0,-1.54e-08,48.5,0.0275576,48.5,0,-1.30324,999.0,999.0,999.0,3941.0300505564774,3140.4090025381392,545.4300632824594,51.03240543995154
